molecule_id,selectivity_status,selectivity_uncertainty,nAChR_subtype_evidence,alpha7_check,alpha4beta2_check,Level2_offtarget_proxy,note
REV-SCAFFOLD_HOPPING-24826,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24827,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24828,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24829,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24830,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24831,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24832,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24833,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24834,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24835,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24836,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24837,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24838,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24839,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24840,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24841,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24842,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24843,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24844,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24845,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24846,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24847,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24848,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24849,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24850,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24851,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24852,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24853,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24854,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24855,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24856,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24857,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24858,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24859,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24860,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24861,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24862,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24863,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24864,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24865,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24866,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24867,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24868,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24869,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24870,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24871,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24872,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24873,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24874,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24875,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24876,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24877,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24878,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24879,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24880,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24881,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24882,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24883,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24884,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24885,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24886,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24887,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24888,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24889,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24890,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24891,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24892,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24893,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24894,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24895,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24896,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24897,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24898,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24899,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24900,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24901,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24902,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24903,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24904,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24905,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24906,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24907,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24908,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24909,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
REV-SCAFFOLD_HOPPING-24910,UNKNOWN,HIGH,NOT_AVAILABLE,NOT_EVALUABLE,NOT_EVALUABLE,See systemic_toxicity screen (hERG/structure alerts),Experimental subtype selectivity (α9α10 vs α7 vs α4β2) has not been measured for these compounds. A candidate cannot be called selective without such data - priority is set aside for future electrophysiology.
